,Text,Tokens,Labelled_topic
1638,"OK, so some people like it, some people don't. I'm one of those who was excited about the prospect of getting iced tea from my Keurig, but was sorely disappointed by the taste from this tea.  It had a very artificial flavor, much like instant tea, and was no comparison to actual brewed iced tea.  I can only recommend getting the smallest box you can to see if it suits you.  Like the other reviewer, I can't bring myself to use what's left, and will probably end up throwing it out at some point.  My husband agreed, and he's a big iced tea drinker...and not all that picky about the taste.  He won't drink it, I won't drink it, and the cat won't drink it, so out it goes.  I do want to add that I use the hot teas and have liked them very much (especially the green tea).  There's just something about the iced flavors that don't work.","['ok', 'people', 'people', 'prospect', 'iced', 'tea', 'keurig', 'tea', 'artificial', 'flavor', 'instant', 'tea', 'comparison', 'actual', 'brewed', 'tea', 'smallest', 'box', 'suit', 'reviewer', 'point', 'husband', 'big', 'iced', 'tea', 'drinker', 'picky', 'cat', 'hot', 'tea', 'green', 'tea', 'iced', 'flavor']",0
1644,"I always have a case or two of Maruchan ramen in the pantry. Their shrimp flavor is especially good. I always drain the soup off the noodles before I serve them. I especially like it with some spinach sauteed with an onion and a head of garlic -- seriously, try it, it's remarkably flavorful and costs next to nothing. Or just the noodles with some chopped green onion to dress them up. Or with a little curry powder. I've tried Top Ramen in the past but prefer Maruchan.","['case', 'maruchan', 'ramen', 'pantry', 'shrimp', 'flavor', 'soup', 'noodle', 'spinach', 'onion', 'head', 'garlic', 'flavorful', 'cost', 'noodle', 'chopped', 'green', 'onion', 'little', 'curry', 'powder', 'ramen', 'past', 'maruchan']",0
1671,"I recently gave up coffee & made the switch to teas.  I've tried all the usual suspects.  Lipton & other grocery blends were bitter or weak.  I purchased the loose tea leaves from Amazon at a fair price & quick shipping.  English friends suggested PJ Tips Tea, which we ordered from another online site.  Twinning's blows it away.  The Earl Grey & Irish Blend are great both on the pallet & to the nose.","['coffee', 'switch', 'usual', 'suspect', 'grocery', 'blend', 'bitter', 'weak', 'loose', 'tea', 'fair', 'price', 'quick', 'shipping', 'english', 'friend', 'pj', 'tip', 'tea', 'online', 'site', 'blow', 'earl', 'grey', 'irish', 'blend', 'pallet', 'nose']",0
1688,My daughter teaches kindergarten and I help her and the other 6 kindergarten 120 kids do gingerbread houses at Xmas.  Every year we have to buy the small tubes since M&m do does not sell the bags locally.  These 6 bags are much cheaper and we will have left overs for other projects.,"['daughter', 'teach', 'kindergarten', 'kid', 'gingerbread', 'house', 'xmas', 'small', 'tube', 'm', 'm', 'bag', 'bag', 'cheaper', 'over', 'project']",0
1689,This mix is very poorly packaged and breaks open easily during shipping. Nearly a full bag of my order was spilled in the shipping box. 3 bags out of 4 had come unsealed at the top. There were no tears in the packages.,"['mix', 'break', 'open', 'bag', 'shipping', 'box', 'tear', 'package']",0
1704,The tea was very weak and not that good. Now I have six boxes of tea I that no one in my family likes.,"['tea', 'weak', 'box', 'tea', 'family', 'like']",0
1741,"These lollipops are not as pictured. They came in assorted colors, some really drab, not the rainbow brights shown in the picture. They are also completely flat rather than being the rolled old fashioned candy style so they look cheap. I need them for a birthday party and I was really disappointed when I received them.","['lollipop', 'assorted', 'color', 'drab', 'rainbow', 'brights', 'picture', 'flat', 'old', 'candy', 'style', 'cheap', 'birthday', 'party', 'disappointed']",0
1744,"These noodles are great I was stationed in Kuwait and had everyone eating them. I'm in dallas now, where can I find them?","['noodle', 'kuwait', 'dallas']",0
1748,"This was the worst tasting tea, actually the worst tasting anything, that I have ever consumed. I took one sip and could not bring myself to finish the cup. It tasted like dirt, which makes sense since it is a root. The rest of the tea bags are going in the trash.","['worst', 'tea', 'worst', 'sip', 'cup', 'dirt', 'sense', 'root', 'rest', 'tea', 'bag', 'trash']",0
1760,I'm very happy with this tea.  The flavor is smooth and not bitter.  I've shared it with several people and gotten the same response.  Will buy it again!,"['happy', 'tea', 'flavor', 'smooth', 'bitter', 'people', 'response']",0
1771,"These are very good, premium graham crackers.  Delicious.  What else can I say? It is as good as a graham cracker can get, which is to say ... good, but not that great.  They are a bit pricey, about 30% more than a regular graham cracker ... is it worth it?  Who knows?  How much do you LOVE graham crackers?  If you love graham crackers, or have lots of money to burn, sure - go for it.","['premium', 'graham', 'cracker', 'graham', 'cracker', 'bit', 'pricey', 'regular', 'graham', 'cracker', 'graham', 'cracker', 'graham', 'cracker', 'lot', 'money', 'sure']",0
1790,Bigelow Vanilla Caramel tea is the most delicious tea I have ever tasted. I  use Silk soy creamer with the tea to add an extra vanilla taste. I make my 5 cup pot of tea every morning using 3 bags of the Bigelow caramel tea with 2 bags of Bigelow decaffeinated English tea. I like my tea slightly decaffeinated. I wish you made a decaffeinated caramel vanilla tea because the taste would probably be mind blowing.,"['bigelow', 'vanilla', 'caramel', 'tea', 'delicious', 'tea', 'silk', 'soy', 'tea', 'extra', 'vanilla', 'cup', 'pot', 'tea', 'morning', 'bag', 'bigelow', 'caramel', 'tea', 'bag', 'bigelow', 'english', 'tea', 'tea', 'wish', 'decaffeinated', 'caramel', 'vanilla', 'tea']",0
1793,"These are wrapped neatly in bundles with ties around each bundle so you can select the amount you need after opening each package.  Using boiling water with a small amount of oil these cook up rapidly.  It is necessary to cool these down with cold water after they've been drained to avoid sticking like most other noodles.  The noodles themselves are very tasty and make an authentic lo mein.  I recommend these and will order more when these are gone.  That may not be for a while, though as these are packed in a case of 30 packages.  Just be sure you don't overcook them.  It only takes about 2 minutes to boil them soft.","['bundle', 'tie', 'bundle', 'package', 'boiling', 'water', 'small', 'oil', 'necessary', 'cold', 'water', 'noodle', 'noodle', 'authentic', 'lo', 'mein', 'case', 'package', 'sure', 'minute', 'soft']",0
1805,"I was expecting (or hoping) for a different variet of tazo, since I love the Awake and the Zen so much.  What I received was a brown paper bag with 5 Awake and 5 Zen and 1 small tea bag of peppermint.  The reason I gave it 1 star is that I love TAZO K-cups, but not for that price.  I could have 2.5 times the amount for that price.","['different', 'variet', 'tazo', 'awake', 'zen', 'brown', 'paper', 'bag', 'awake', 'zen', 'small', 'tea', 'bag', 'peppermint', 'reason', 'star', 'tazo', 'k-cups', 'price', 'time', 'price']",0
1807,I order this because of the other reviews.  It is really good.  Went to their website to get more receipes.,"['review', 'website', 'receipes']",0
1808,"I add this to my cold brew lipton ice tea that I prepare.  Took a bit of experimenting to get the right amount of juice concentrate but once perfected, it's like drinking the perfect blend of sweetened ice tea.  The taste is great and no calories, can't beat that.  Only demerits is that the price is rather high.  Could use a few dollars off on the bulk purchases.","['cold', 'brew', 'lipton', 'ice', 'tea', 'bit', 'right', 'juice', 'concentrate', 'perfect', 'blend', 'sweetened', 'ice', 'calorie', 'price', 'high', 'dollar', 'bulk', 'purchase']",0
1824,"i found this product doing a search for ""edible gold leaf."" i decided to purchase after reading rave reviews about food items that were created using it. HOWEVER.. it is clearly marked ""NOT to be consumed"" and ""for decorative use only."" so this is a misleading product.","['search', 'edible', 'gold', 'leaf', 'rave', 'review', 'food', 'item', 'decorative', 'use', 'misleading']",0
1830,"Oh Boy! Oberto Cocktail Pep Smoked Sausage Sticks, 32-Ounce Bag (Purchased on 02/19/2009)  This was the worst product I have ever tasted. I have had many Oberto products, and this was nothing like what I've eaten before. Even my dog wouldn't eat them, they were so nasty tasting.","['boy', 'oberto', 'cocktail', 'pep', 'sausage', 'stick', '32-ounce', 'bag', 'worst', 'oberto', 'product', 'dog', 'nasty', 'tasting']",0
1861,way overpriced Jewel has this for $2.79 same bag size. and look at the overpriced shipping cost.,"['way', 'jewel', 'bag', 'size', 'look', 'overpriced', 'shipping', 'cost']",0
1878,I bought this tea for a diet I was going to start and find it very good. I drink it everyday now.,"['tea', 'diet']",0
1885,"I got tired of overpaying for tea at Teavana so decided to try this brand of Oolong tea and was pleasantly surprised. It has a wonderful flavor and like the previous reviewer, I just put the bag in a tea ball to compensate for the poor quality of the bags. You just can't beat the value of this tea!","['tea', 'teavana', 'brand', 'oolong', 'tea', 'wonderful', 'flavor', 'previous', 'reviewer', 'bag', 'tea', 'ball', 'poor', 'bag', 'value', 'tea']",0
1897,"The taste reminds me of maple syrup.  It's very tasty when used in cereal or on pancakes, but it's also a perfect sweetener for my tea, and it doesn't change the flavor of my tea when I use it.  I don't use honey, nor do I like the taste, and this does not taste anything like honey to me.","['maple', 'syrup', 'cereal', 'pancake', 'perfect', 'sweetener', 'tea', 'flavor', 'tea', 'honey', 'honey']",0
1902,"lots of uses for this green tea...  I generally like most tea (though not the over-ally flowery blends)...  Being on more of a health kick in recent years, I have added a lot more GREEN tea to my diet in one form or another... from straight brewed tea &lt;> hot or iced...  To adding the powder to things like salad dressings, smoothies, baked goods, etc.  I am not new to green tea....as I first started drinking it when living in Japan some 30+ years ago.... in the ground form known as matcha. A quality product. Dissolves well.  I like both the unsweetened and the lightly sweetened.","['lot', 'us', 'green', 'tea', 'tea', 'over-ally', 'flowery', 'health', 'kick', 'recent', 'year', 'lot', 'green', 'tea', 'diet', 'form', 'straight', 'tea', 'lt', 'hot', 'powder', 'thing', 'salad', 'dressing', 'smoothy', 'good', 'new', 'green', 'tea', 'japan', 'year', 'ground', 'form', 'matcha', 'unsweetened']",0
1910,"I have always loved ceylon black tea but this was the first time I tried green.  Again this is my very favorite.  It is very mild and does not have the ""grassy"" taste of other green teas.  I highly recommend it.  Ceylon and Amazon do it again!","['ceylon', 'black', 'tea', 'time', 'green', 'favorite', 'mild', 'grassy', 'green', 'tea', 'ceylon']",0
